       lambda          SN_2796        SN_2803
       10919.500         10920.900     -0.0642688      -0.108389
       10919.800         10921.300      -0.479626      -0.219395
       10920.200         10921.700      -0.344734       0.103040
       10920.600         10922.000      -0.418647     -0.0733388
       10920.900         10922.400      -0.554052      -0.569414
       10921.300         10922.700      -0.503331      -0.497383
       10921.700         10923.100      -0.375359     -0.0147663
       10922.000         10923.500      -0.412625      -0.375551
       10922.400         10923.800      -0.453090      -0.474931
       10922.700         10924.200      0.0514211      -0.427258
       10923.100         10924.600      -0.266097      -0.712554
       10923.500         10924.900       0.164133       -1.19417
       10923.800         10925.300      -0.322677       -1.37281
       10924.200         10925.700      0.0814142       -1.68390
       10924.600         10926.000       0.211341       -1.63241
       10924.900         10926.400       0.483198      -0.761263
       10925.300         10926.800       0.724609      -0.680098
       10925.700         10927.100       0.407924      -0.107250
       10926.000         10927.500      0.0584905       0.575975
       10926.400         10927.800     -0.0964584       0.596959
       10926.800         10928.200      -0.419458       0.309553
       10927.100         10928.600       -1.48576       0.264546
       10927.500         10928.900       -1.31112       0.252066
       10927.800         10929.300      -0.625916     -0.0578240
       10928.200         10929.700      -0.496473      0.0353822
       10928.600         10930.000      -0.181888       0.182878
       10928.900         10930.400      -0.537088       0.173597
       10929.300         10930.800      -0.817116      -0.301152
       10929.700         10931.100      -0.719440      -0.566894
       10930.000         10931.500      -0.757084       -1.06460
       10930.400         10931.900      -0.849676      -0.932386
       10930.800         10932.200      -0.384219      -0.796068
       10931.100         10932.600      0.0754871      -0.109141
       10931.500         10933.000      0.0718449       0.220108
       10931.900         10933.300      -0.144783       0.606761
       10932.200         10933.700      0.0745660       0.352582
       10932.600         10934.000     -0.0741730       0.435716
       10933.000         10934.400      -0.389988      0.0571710
       10933.300         10934.800      -0.518945       0.282748
       10933.700         10935.100      -0.412908       0.185214
       10934.000         10935.500      -0.187152       0.231799
       10934.400         10935.900       0.239540       0.325584
       10934.800         10936.200       0.372550       0.588768
       10935.100         10936.600       0.874987       0.122225
       10935.500         10937.000        1.28233       0.139806
       10935.900         10937.300       0.772658       0.124665
       10936.200         10937.700       0.391485      0.0701639
       10936.600         10938.100       0.203300      -0.217844
       10937.000         10938.400      -0.108280       0.105749
       10937.300         10938.800      -0.706843       0.427123
       10937.700         10939.200      -0.726584       0.746825
       10938.100         10939.500      -0.584933       0.514781
       10938.400         10939.900      -0.103600       0.606174
       10938.800         10940.200      0.0705077       0.461319
       10939.200         10940.600       0.721738      -0.119044
       10939.500         10941.000       0.986758      -0.685641
       10939.900         10941.300       0.765629      -0.713938
       10940.200         10941.700       0.290087      -0.629619
       10940.600         10942.100      0.0186827      -0.560740
       10941.000         10942.400      -0.258501      -0.106709
       10941.300         10942.800      -0.403388     -0.0195458
       10941.700         10943.200      -0.283246       0.202663
       10942.100         10943.500      -0.144351      0.0118386
